"Date"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"
2013-04-22	0.12	0.237	0.006	0.064	0.284	0.032
2013-04-23	0.061	0.143	0.003	0.004	0.222	0.006
2013-04-24	0.044	0.096	0.002	0.001	0.178	0.003
2013-04-25	0.018	0.07	0.001	0	0.145	0.003
2013-04-26	0.01	0.063	0.001	0	0.133	0.003
2013-04-27	0.007	0.061	0.001	0	0.135	0.004
2013-04-28	0.009	0.062	0.001	0	0.141	0.004
2013-04-29	0.003	0.057	0.001	0	0.127	0.005
2013-04-30	0	0.044	0.001	0	0.107	0.005
2013-05-01	0	0.026	0.001	0	0.082	0.003
2013-05-02	0	0.022	0	0	0.073	0.002
2013-05-03	0.562	0.45	0.201	0.359	0.549	0.467
2013-05-04	1.045	1.897	0.894	1.13	1.897	1.054
2013-05-05	0.853	0.97	0.668	0.865	1.261	0.828
2013-05-06	0.422	0.572	0.123	0.261	0.601	0.157
2013-05-07	0.148	0.305	0.005	0.052	0.345	0.029
2013-05-08	0.068	0.162	0.003	0.001	0.245	0.006
2013-05-09	0.057	0.121	0.002	0	0.217	0.005
2013-05-10	0.051	0.085	0.385	0.284	0.172	0.004
2013-05-11	0.029	0.068	0.225	0.121	0.13	0.003
2013-05-12	0.005	0.057	0.089	0.026	0.106	0.002
2013-05-13	0.002	0.059	0.064	0.005	0.106	0.002
2013-05-14	0.006	0.064	0.06	0.002	0.113	0.003
2013-05-15	0	0.041	0.033	0	0.082	0.003
2013-05-16	0	0.038	0.025	0	0.072	0.003
2013-05-17	0	0.034	0.018	0	0.063	0.003
2013-05-18	0	0.035	0.016	0	0.058	0.003
2013-05-19	0	0.042	0.021	0	0.065	0.003
2013-05-20	0	0.04	0.022	0	0.069	0.003
2013-05-21	0	0.038	0.017	0.001	0.062	0.002
2013-05-22	0	0.032	0.01	0	0.054	0.002
2013-05-23	0	0.019	0.002	0	0.029	0.001
2013-05-24	0	0.017	0.001	0	0.021	0.001
2013-05-25	0	0.027	0.006	0	0.043	0.001
2013-05-26	0.848	1.365	1.271	1.254	1.389	1.12
2013-05-27	1.073	1.897	1.915	1.915	1.897	1.843
2013-05-28	0.921	1.647	1.319	1.291	1.847	0.971
2013-05-29	1.008	1.883	1.763	1.768	1.897	1.599
2013-05-30	0.711	0.833	0.789	0.767	0.907	0.38
2013-05-31	0.604	0.611	0.672	0.552	0.579	0.264
2013-06-01	0.269	0.37	0.365	0.265	0.356	0.059
2013-06-02	0.063	0.179	0.142	0.072	0.199	0.003
2013-06-03	0.031	0.12	0.103	0.022	0.159	0.002
2013-06-04	0.011	0.091	0.165	0.004	0.129	0.002
2013-06-05	0.002	0.077	0.15	0	0.115	0.002
2013-06-06	0	0.066	0.076	0	0.103	0.002
2013-06-07	0	0.053	0.029	0	0.087	0.001
2013-06-08	0	0.049	0.023	0	0.079	0.001
2013-06-09	0	0.049	0.022	0	0.076	0.001
2013-06-10	0	0.038	0.013	0	0.063	0.001
2013-06-11	0	0.037	0.01	0	0.057	0.001
2013-06-12	0	0.039	0.011	0	0.058	0.001
2013-06-13	0	0.023	0.002	0	0.035	0.001
2013-06-14	0	0.025	0.001	0	0.034	0.001
2013-06-15	0	0.029	0.001	0	0.04	0.001
2013-06-16	0	0.027	0.001	0	0.036	0.001
2013-06-17	0	0.026	0.001	0	0.034	0.001
2013-06-18	0	0.023	0.001	0	0.028	0
2013-06-19	0	0.02	0	0	0.023	0
2013-06-20	0	0.022	0	0	0.022	0
2013-06-21	0	0.022	0	0	0.024	0
2013-06-22	0	0.021	0	0	0.023	0
2013-06-23	0	0.018	0	0	0.02	0
2013-06-24	0	0.043	0	0	0.085	0
2013-06-25	0	0.093	0	0	0.155	0
2013-06-26	0.57	0.533	0.217	0.217	0.685	0.592
2013-06-27	0.176	0.453	0.007	0.016	0.534	0.037
2013-06-28	0.03	0.192	0.001	0	0.293	0.001
2013-06-29	0.139	0.161	0.041	0.058	0.314	0.112
2013-06-30	0.404	0.373	0.209	0.222	0.64	0.288
2013-07-01	0.048	0.18	0.001	0.001	0.34	0.002
2013-07-02	0.008	0.112	0	0	0.236	0
2013-07-03	0	0.081	0	0	0.187	0
2013-07-04	0	0.063	0	0	0.16	0
2013-07-05	0	0.051	0	0	0.14	0
2013-07-06	0	0.044	0	0	0.124	0
2013-07-07	0	0.037	0	0	0.111	0
2013-07-08	0	0.03	0	0	0.1	0
2013-07-09	0	0.009	0	0	0.03	0
2013-07-10	0	0.041	0	0	0.138	0
2013-07-11	0	0.018	0	0	0.061	0.001
2013-07-12	0	0.017	0	0	0.053	0
2013-07-13	0	0.015	0	0	0.045	0
2013-07-14	0	0.011	0	0	0.033	0
2013-07-15	0	0.008	0	0	0.022	0
2013-07-16	0	0.006	0	0	0.013	0
2013-07-17	0	0.005	0	0	0.008	0
2013-07-18	0	0.006	0	0	0.009	0
2013-07-19	0	0.006	0	0	0.006	0
2013-07-20	0	0.002	0	0	0	0
2013-07-21	0	0.001	0	0	0	0
2013-07-22	0	0.001	0	0	0	0
2013-07-23	0	0	0	0	0	0
2013-07-24	0	0	0	0	0	0
2013-07-25	0	0	0	0	0	0
2013-07-26	0	0	0	0	0	0
2013-07-27	0	0	0	0	0	0
2013-07-28	0	0	0	0	0	0
2013-07-29	0	0	0	0	0	0
2013-07-30	0	0	0	0	0	0
2013-07-31	0	0	0	0	0	0
2013-08-01	0	0	0	0	0	0
2013-08-02	0	0	0.001	0	0	0
2013-08-03	0	0	0	0	0	0
2013-08-04	0	0	0	0	0	0
2013-08-05	0	0	0	0	0	0
2013-08-06	0	0	0	0	0	0
2013-08-07	0	0	0	0	0	0
2013-08-08	0	0	0	0	0	0
2013-08-09	0	0	0	0	0	0
2013-08-10	0	0	0	0	0	0
2013-08-11	0	0	0	0	0	0
2013-08-12	0	0	0	0	0	0
2013-08-13	0	0	0	0	0	0
2013-08-14	0	0	0	0	0	0
2013-08-15	0	0	0	0	0	0
2013-08-16	0	0	0	0	0	0
2013-08-17	0	0	0	0	0	0
2013-08-18	0	0	0	0	0	0
2013-08-19	0	0	0	0	0	0
2013-08-20	0	0	0	0	0	0
2013-08-21	0	0	0	0	0	0
2013-08-22	0	0	0	0	0	0
2013-08-23	0	0	0	0	0	0
2013-08-24	0	0	0	0	0	0
2013-08-25	0	0	0	0	0	0
2013-08-26	0	0	0	0	0	0
2013-08-27	0	0	0	0	0	0
2013-08-28	0	0	0	0	0	0
2013-08-29	0	0	0	0	0	0
2013-08-30	0	0	0	0	0	0
2013-08-31	0	0	0	0	0	0
2013-09-01	0	0	0	0	0	0
2013-09-02	0	0	0	0	0	0
2013-09-03	0	0	0	0	0	0
2013-09-04	0	0	0	0	0	0
2013-09-05	0	0	0	0	0	0
2013-09-06	0	0	0	0	0	0
2013-09-07	0	0	0	0	0	0
2013-09-08	0	0	0	0	0	0
2013-09-09	0	0	0	0	0	0
2013-09-10	0	0	0	0	0	0
2013-09-11	0	0	0	0	0	0
2013-09-12	0	0	0	0	0	0
2013-09-13	0	0	0	0	0	0
2013-09-14	0	0	0	0	0	0
2013-09-15	0	0	0	0	0	0
2013-09-16	0	0	0	0	0	0
2013-09-17	0	0	0	0	0	0
2013-09-18	0	0	0	0	0	0
2013-09-19	0	0	0	0	0	0
2013-09-20	0	0	0	0	0	0
2013-09-21	0	0	0	0	0	0
2013-09-22	0	0	0	0	0	0
2013-09-23	0	0	0	0	0	0
2013-09-24	0	0	0	0	0	0
2013-09-25	0	0	0	0	0	0
2013-09-26	0	0	0	0	0	0
2013-09-27	0	0	0	0	0	0
2013-09-28	0	0	0	0	0	0
2013-09-29	0	0	0	0	0	0
2013-09-30	0	0	0	0	0	0
2013-10-01	0	0	0	0	0	0
2013-10-02	0	0	0	0	0	0
2013-10-03	0	0	0	0	0	0
2013-10-04	0	0	0	0	0	0
2013-10-05	0	0	0	0	0	0
2013-10-06	0	0	0	0	0	0
2013-10-07	0	0	0	0	0	0
2013-10-08	0	0	0	0	0	0
2013-10-09	0	0	0	0	0	0
2013-10-10	0	0	0	0	0	0
2013-10-11	0	0	0	0	0	0
2013-10-12	0	0	0	0	0	0
2013-10-13	0	0	0	0	0	0
2013-10-14	0	0	0	0	0	0
2013-10-15	0	0	0	0	0	0
2013-10-16	0	0	0	0	0	0
2013-10-17	0	0	0	0	0	0
2013-10-18	0	0	0	0	0	0
2013-10-19	0	0	0	0	0	0
2013-10-20	0	0	0	0	0	0
2013-10-21	0	0	0	0	0	0
2013-10-22	0	0	0	0	0	0
2013-10-23	0	0	0	0	0	0
2013-10-24	0	0	0	0	0	0
2013-10-25	0	0	0	0	0	0
2013-10-26	0	0	0	0	0	0
2013-10-27	0	0	0	0	0	0
2013-10-28	0	0	0	0	0	0
2013-10-29	0	0	0	0	0	0
2013-10-30	0	0	0	0	0	0
2013-10-31	0	0	0	0	0	0
2013-11-01	0	0	0	0	0	0
2013-11-02	0	0	0	0	0	0
2013-11-03	0	0	0	0	0	0
2013-11-04	0	0	0	0	0	0
2013-11-05	0	0	0	0	0	0
2013-11-06	0	0	0	0	0	0
2013-11-07	0	0	0	0	0	0
2013-11-08	0	0	0	0	0	0
2013-11-09	0	0	0	0	0	0
2013-11-10	0	0	0	0	0	0
2013-11-11	0	0	0	0	0	0
2013-11-12	0	0	0	0	0	0
2013-11-13	0	0	0	0	0	0
2013-11-14	0	0	0	0	0	0
2013-11-15	0	0	0	0	0	0
2013-11-16	0	0	0	0	0	0
2013-11-17	0	0	0	0	0	0
2013-11-18	0	0	0	0	0	0
2013-11-19	0	0	0	0	0	0
2013-11-20	0	0	0	0	0	0
2013-11-21	0	0	0	0	0	0
2013-11-22	0	0	0	0	0	0
2013-11-23	0	0	0	0	0	0
2013-11-24	0	0	0	0	0	0
2013-11-25	0	0	0	0	0	0
2013-11-26	0	0	0	0	0	0
2013-11-27	0	0	0	0	0	0
2013-11-28	0	0	0	0	0	0
2013-11-29	0	0	0	0	0	0
2013-11-30	0	0	0	0	0	0
2013-12-01	0	0	0	0	0	0
2013-12-02	0	0	0	0	0	0
2013-12-03	0	0	0	0	0	0
2013-12-04	0	0	0	0	0	0
2013-12-05	0	0	0	0	0	0
2013-12-06	0	0	0	0	0	0
2013-12-07	0	0	0	0	0	0
2013-12-08	0	0	0	0	0	0
2013-12-09	0	0	0	0	0	0
2013-12-10	0	0	0	0	0	0
2013-12-11	0	0	0	0	0	0
2014-01-01	0	0	0	0	0	0
2014-01-02	0	0	0	0	0	0
2014-01-03	0	0	0	0	0	0
2014-01-04	0	0	0	0	0	0
2014-01-05	0	0	0	0	0	0
2014-01-06	0	0	0	0	0	0
2014-01-07	0	0	0	0	0	0
2014-01-08	0	0	0	0	0	0
2014-01-09	0	0	0	0	0	0
2014-01-10	0	0	0	0	0	0
2014-01-11	0	0	0	0	0	0
2014-01-12	0	0	0	0	0	0
2014-01-13	0	0	0	0	0	0
2014-01-14	0	0	0	0	0	0
2014-01-15	0	0	0	0	0	0
2014-01-16	0	0	0	0	0	0
2014-01-17	0	0	0	0	0	0
2014-01-18	0	0	0	0	0	0
2014-01-19	0	0	0	0	0	0
2014-01-20	0	0	0	0	0	0
2014-01-21	0	0	0	0	0	0
2014-01-22	0	0	0	0	0	0
2014-01-23	0	0	0	0	0	0
2014-01-24	0	0	0	0	0	0
2014-01-25	0	0	0	0	0	0
2014-01-26	0	0	0	0	0	0
2014-01-27	0	0	0	0	0	0
2014-01-28	0	0	0	0	0	0
2014-01-29	0	0	0	0	0	0
2014-01-30	0	0	0	0	0	0
2014-01-31	0	0	0	0	0	0
2014-02-01	0	0	0	0	0	0
2014-02-02	0	0	0	0	0	0
2014-02-03	0	0	0	0	0	0
2014-02-04	0	0	0	0	0	0
2014-02-05	0	0	0	0	0	0
2014-02-06	0	0	0	0	0	0
2014-02-07	0	0	0	0	0	0
2014-02-08	0	0	0	0	0	0
2014-02-09	0	0	0	0	0	0
2014-02-10	0	0	0	0	0	0
2014-02-11	0	0	0	0	0	0
2014-02-12	0	0	0	0	0	0
2014-02-13	0	0	0	0	0	0
2014-02-14	0	0	0	0	0	0
2014-02-15	0	0	0	0	0	0
2014-02-16	0	0	0	0	0	0
2014-02-17	0	0	0	0	0	0
2014-02-18	0	0	0	0	0	0
2014-02-19	0	0	0	0	0	0
2014-02-20	0	0	0	0	0	0
2014-02-21	0	0	0	0	0	0
2014-02-22	0	0	0	0	0	0
2014-02-23	0	0	0	0	0	0
2014-02-24	0	0	0	0	0	0
2014-02-25	0	0	0	0	0	0
2014-02-26	0	0	0	0	0	0
2014-02-27	0	0	0	0	0	0
2014-02-28	0	0	0	0	0	0
2014-03-01	0	0	0	0	0	0
2014-03-02	0	0	0	0	0	0
2014-03-03	0	0	0	0	0	0
2014-03-04	0	0	0	0	0	0
2014-03-05	0	0	0	0	0	0
2014-03-06	0	0	0	0	0	0
2014-03-07	0	0	0	0	0	0
2014-03-08	0	0	0	0	0	0
2014-03-09	0	0	0	0	0	0
2014-03-10	0	0	0	0	0	0
2014-03-11	0	0	0	0	0	0
2014-03-12	0	0	0	0	0	0
2014-03-13	0	0	0	0	0	0
2014-03-14	0	0	0	0	0	0
2014-03-15	0	0	0	0	0	0
2014-03-16	0	0	0	0	0	0
2014-03-17	0	0	0	0	0	0
2014-03-18	0	0	0	0	0	0
2014-03-19	0	0	0	0	0	0
2014-03-20	0	0	0	0	0	0
2014-03-21	0	0	0	0	0	0
2014-03-22	0	0	0	0	0	0
2014-03-23	0	0	0	0	0	0
2014-03-24	0	0	0	0	0	0
2014-03-25	0	0	0	0	0	0
2014-03-26	0	0	0	0	0	0
2014-03-27	0	0	0	0	0	0
2014-03-28	0	0	0	0	0	0
2014-03-29	0	0	0	0	0	0
2014-03-30	0	0	0	0	0	0
2014-03-31	0	0	0	0	0	0
2014-04-01	0	0	0	0	0	0
2014-04-02	0	0	0	0	0	0
2014-04-03	0	0	0	0	0	0
2014-04-04	0	0	0	0	0	0
2014-04-05	0	0	0	0	0	0
2014-04-06	0	0	0	0	0	0
2014-04-07	0	0	0	0	0	0
2014-04-08	0	0	0	0	0	0
2014-04-09	0	0	0	0	0	0
2014-04-10	0.003	0	0	0	0	0
2014-04-11	0.087	0	0	0	0	0
2014-04-12	0.14	0	0	0	0	0
2014-04-13	0.144	0	0	0	0	0
2014-04-14	0.141	0	0	0	0	0
2014-04-15	0.129	0	0	0	0	0
2014-04-16	0.093	0	0	0	0	0
2014-04-17	0.017	0	0	0	0	0
2014-04-18	0.009	0	0	0	0	0
2014-04-19	0.005	0	0	0	0	0
2014-04-20	0.001	0	0	0	0	0
2014-04-21	0	0	0	0	0	0
2014-04-22	0	0.001	0	0	0	0
2014-04-23	0.035	0.002	0	0	0	0
2014-04-24	0.059	0.002	0	0	0	0
2014-04-25	0.056	0.002	0	0	0	0
2014-04-26	0.059	0.002	0	0	0	0
2014-04-27	0.061	0.002	0	0	0	0
2014-04-28	0.056	0.002	0	0	0	0
2014-04-29	0.049	0.002	0	0	0	0
2014-04-30	0.05	0.001	0	0	0	0
2014-05-01	0.048	0.001	0	0	0	0
2014-05-02	0.043	0.001	0	0	0	0
2014-05-03	0.039	0.001	0	0	0	0
2014-05-04	0.035	0.001	0	0	0	0
2014-05-05	0.035	0.001	0	0	0	0
2014-05-06	0.035	0.001	0	0	0	0
2014-05-07	0.028	0.001	0	0	0	0
2014-05-08	0.024	0	0	0	0	0
2014-05-09	0.023	0	0	0	0	0
2014-05-10	0.02	0	0	0	0	0
2014-05-11	0.018	0	0	0	0	0
2014-05-12	0.016	0	0	0	0	0
2014-05-13	0.014	0	0	0	0	0
2014-05-14	0.014	0	0	0	0	0
2014-05-15	0.013	0	0	0	0	0
2014-05-16	0.013	0	0	0	0	0
2014-05-17	0.012	0	0	0	0	0
2014-05-18	0.011	0	0	0	0	0
2014-05-19	0.012	0	0	0	0	0
2014-05-20	0.01	0	0	0	0	0
2014-05-21	0.008	0	0	0	0	0
2014-05-22	0.006	0	0	0	0	0
2014-05-23	0.006	0	0	0	0	0
2014-05-24	0.006	0	0	0	0	0
2014-05-25	0.005	0	0	0	0	0
2014-05-26	0.005	0	0	0	0	0
2014-05-27	0.004	0	0	0	0	0
2014-05-28	0.004	0	0	0	0	0
2014-05-29	0.003	0	0	0	0	0
2014-05-30	0.003	0	0	0	0	0
2014-05-31	0.002	0	0	0	0	0
2014-06-01	0.002	0	0	0	0	0
2014-06-02	0.002	0	0	0	0	0
2014-06-03	0.001	0	0	0	0	0
2014-06-04	0.001	0	0	0	0	0
2014-06-05	0.001	0	0	0	0	0
2014-06-06	0.001	0	0	0	0	0
2014-06-07	0.001	0	0	0	0	0
2014-06-08	0.001	0	0	0	0	0
2014-06-09	0.001	0	0	0	0	0
2014-06-10	0.001	0	0	0	0	0
2014-06-11	0.001	0	0	0	0	0
2014-06-12	0.553	0	0	0	0	0
2014-06-13	0	0	0	0	0	0
2014-06-14	0	0	0	0	0	0
2014-06-15	0	0.043	0	0	0	0
2014-06-16	0	0.037	0	0	0	0
2014-06-17	0	0.038	0	0	0	0
2014-06-18	0	0.255	0	0	0	0
2014-06-19	0.481	0.779	0	0.019	0	0
2014-06-20	1.415	1.89	0.02	1.006	0.919	0
2014-06-21	0.822	1.607	0	0.257	0.854	0
2014-06-22	0.711	1.442	0.445	0.607	1.018	0.462
2014-06-23	1.499	1.897	1.268	1.792	1.897	1.583
2014-06-24	0.899	1.679	0.003	0.707	1.53	0.332
2014-06-25	0.297	1.199	0	0.116	1.072	0.013
2014-06-26	0.099	0.756	0	0.014	0.733	0.002
2014-06-27	0.041	0.545	0	0.013	0.589	0.001
2014-06-28	0.01	0.448	0	0.013	0.506	0.002
2014-06-29	0.47	0.551	0	0.013	0.688	0.001
2014-06-30	0.551	0.717	0.034	0.234	0.842	0.14
2014-07-01	1.367	1.871	0.974	1.601	1.808	1.422
2014-07-02	0.725	1.521	0	0.429	1.367	0.287
2014-07-03	0.228	1.026	0	0.049	0.931	0.028
2014-07-04	0.06	0.62	0	0.011	0.66	0.01
2014-07-05	0.393	0.734	0.003	0.318	0.836	0.251
2014-07-06	1.207	1.605	0.012	1.025	1.655	0.946
2014-07-07	0.49	1.119	0	0.209	1.131	0.127
2014-07-08	0.098	0.658	0	0.014	0.746	0.014
2014-07-09	0.012	0.452	0	0.011	0.553	0.011
2014-07-10	0.008	0.375	0	0.009	0.443	0.009
2014-07-11	0.007	0.344	0	0.008	0.455	0.008
2014-07-12	0.007	0.326	0	0.006	0.44	0.007
2014-07-13	0.007	0.282	0	0.005	0.4	0.007
2014-07-14	0.006	0.259	0	0.005	0.373	0.006
2014-07-15	0.004	0.223	0	0.003	0.337	0.005
2014-07-16	0.004	0.216	0	0.002	0.256	0.004
2014-07-17	0.004	0.198	0	0.002	0.264	0.004
2014-07-18	0.003	0.182	0	0.002	0.227	0.003
2014-07-19	0.003	0.173	0.02	0.001	0.22	0.003
2014-07-20	0.002	0.156	0	0.001	0.184	0.003
2014-07-21	0.002	0.133	0	0.001	0.141	0.002
2014-07-22	0.002	0.114	0	0.001	0.108	0.002
2014-07-23	0.002	0.079	0	0.001	0.045	0.002
2014-07-24	0.002	0.076	0	0.001	0.018	0.002
2014-07-25	0.002	0.085	0	0.001	0.03	0.002
2014-07-26	0.001	0.067	0	0	0.009	0.002
2014-07-27	0.002	0.038	0	0	0.008	0.001
2014-07-28	0.001	0.025	0	0	0.006	0.001
2014-07-29	0.001	0.023	0	0	0.006	0.001
2014-07-30	0.001	0.021	0	0	0.006	0.001
2014-07-31	0.001	0.02	0	0	0.005	0.001
2014-08-01	0.001	0.019	0	0	0.005	0.001
2014-08-02	0.001	0.018	0	0	0.004	0.001
2014-08-03	0.001	0.018	0.02	0	0.004	0.001
2014-08-04	0	0.017	0	0	0.004	0.001
2014-08-05	0	0.017	0	0	0.004	0.001
2014-08-06	0	0.016	0	0	0.004	0
2014-08-07	0	0.015	0	0	0.003	0
2014-08-08	0	0.015	0	0	0.023	0
2014-08-09	0	0.015	0	0	0.003	0
2014-08-10	0	0.014	0	0	0.003	0
2014-08-11	0	0.014	0.02	0	0.003	0
2014-08-12	0	0.012	0	0	0.003	0
2014-08-13	0	0.011	0	0	0.003	0
2014-08-14	0	0.01	0	0	0.002	0
2014-08-15	0	0.01	0	0	0.002	0
2014-08-16	0	0.009	0	0	0.002	0
2014-08-17	0	0.009	0	0	0.002	0
2014-08-18	0	0.009	0	0	0.002	0
2014-08-19	0	0.009	0	0	0.002	0
2014-08-20	0	0.008	0	0	0.002	0
2014-08-21	0	0.007	0	0	0.002	0
2014-08-22	0	0.007	0	0	0.002	0
2014-08-23	0	0.007	0	0	0.001	0
2014-08-24	0	0.006	0	0	0.001	0
2014-08-25	0	0.006	0	0	0.001	0
2014-08-26	0	0.005	0	0	0.001	0
2014-08-27	0	0.005	0	0	0.001	0
2014-08-28	0	0.005	0	0	0.001	0
2014-08-29	0	0.005	0	0	0.001	0
2014-08-30	0	0.004	0	0	0.001	0
2014-08-31	0	0.004	0	0	0.001	0
2014-09-01	0	0.004	0	0	0.001	0
2014-09-02	0	0.003	0	0	0	0
2014-09-03	0	0.003	0	0	0	0
2014-09-04	0	0.002	0	0	0	0
2014-09-05	0	0.002	0	0	0	0
2014-09-06	0	0.001	0	0	0	0
2014-09-07	0	0.001	0	0	0	0
2014-09-08	0	0.001	0	0	0	0
2014-09-09	0	0.001	0	0	0	0
2014-09-10	0.133	0.201	0	0	0.26	0.103
2014-09-11	0.009	0.108	0	0	0.054	0.005
2014-09-12	0.007	0.079	0	0	0.016	0.005
2014-09-13	0.007	0.077	0	0	0.005	0.005
2014-09-14	0.007	0.081	0	0	0.001	0.005
2014-09-15	0.007	0.077	0	0	0.001	0.004
2014-09-16	0.006	0.067	0	0	0	0.004
2014-09-17	0.006	0.073	0	0	0	0.004
2014-09-18	0.005	0.054	0	0	0	0.004
2014-09-19	0.005	0.053	0	0	0	0.003
2014-09-20	0.005	0.056	0	0	0	0.003
2014-09-21	0.005	0.03	0	0	0	0.003
2014-09-22	0.004	0.02	0	0	0	0.002
2014-09-23	0.004	0.02	0	0	0	0.002
2014-09-24	0.004	0.02	0	0	0	0.002
2014-09-25	0.004	0.016	0	0	0	0.002
2014-09-26	0.003	0.016	0	0	0	0.002
2014-09-27	0.003	0.012	0	0	0	0.002
2014-09-28	0.003	0.013	0	0	0	0.001
2014-09-29	0.003	0.028	0	0	0	0.001
2014-09-30	0.003	0.022	0	0	0	0.001
2014-10-01	0.002	0.019	0	0	0	0.001
2014-10-02	0.002	0.023	0	0	0	0.001
2014-10-03	0.654	0.788	0	0	0.565	0.043
2014-10-04	0.159	0.511	0	0.001	0.352	0.005
2014-10-05	0.06	0.321	0	0	0.282	0.005
2014-10-06	0.012	0.239	0	0	0.23	0.005
2014-10-07	0.007	0.183	0	0	0.182	0.005
2014-10-08	0.006	0.136	0	0	0.151	0.004
2014-10-09	0.007	0.144	0	0	0.168	0.004
2014-10-10	0.011	0.187	0	0	0.212	0.004
2014-10-11	0.007	0.208	0	0	0.213	0.003
2014-10-12	0.007	0.231	0	0	0.23	0.003
2014-10-13	0.654	0.764	0.003	0.351	0.783	0.427
2014-10-14	1.47	1.793	1.028	0.297	1.621	1.444
2014-10-15	1.333	1.799	0.55	1.304	1.854	1.269
2014-10-16	0.925	1.311	0	0.446	1.223	0.454
2014-10-17	0.388	0.961	0	0.101	0.915	0.09
2014-10-18	0.135	0.539	0	0	0.597	0.007
2014-10-19	0.125	0.383	0	0	0.508	0.006
2014-10-20	0.068	0.306	0	0	0.426	0.005
2014-10-21	0.009	0.226	0	0	0.327	0.005
2014-10-22	0.007	0.203	0	0	0.301	0.004
2014-10-23	0.007	0.211	0	0	0.31	0.004
2014-10-24	0.007	0.193	0	0	0.291	0.004
2014-10-25	0.007	0.162	0	0	0.257	0.004
2014-10-26	0.006	0.177	0	0	0.26	0.003
2014-10-27	0.007	0.189	0	0	0.269	0.003
2014-10-28	0.006	0.173	0	0	0.242	0.003
2014-10-29	0.006	0.162	0	0	0.221	0.002
2014-10-30	0.006	0.151	0	0	0.2	0.002
2014-10-31	0.005	0.141	0	0	0.18	0.002
2014-11-01	0.005	0.13	0	0	0.16	0.001
2014-11-02	0.002	0.123	0	0	0.075	0.001
2014-11-03	0.007	0.121	0	0	0.215	0.001
2014-11-04	0.004	0.113	0	0	0.129	0.001
2014-11-05	0.004	0.105	0	0	0.114	0.001
2014-11-06	0.003	0.078	0	0	0.06	0
2014-11-07	0.002	0.099	0	0	0.08	0
2014-11-08	0.002	0.086	0	0	0.063	0
2014-11-09	0.001	0.097	0	0	0.076	0
2014-11-10	0.002	0.105	0	0	0.086	0
2014-11-11	0.001	0.025	0	0	0.009	0
2015-03-12	0	0.269	0	0	0	0
2015-03-13	0	0.526	0	0	0	0
2015-03-14	0	0.422	0	0	0	0
2015-03-15	0	0.395	0	0	0	0
2015-03-16	0.11	0.389	0	0	0	0
2015-03-17	0	0.009	0.002	0	0.023	0
2015-03-18	0	0	0	0	0.055	0
2015-03-19	0	0	0	0	0.055	0
2015-03-20	0	0	0	0	0.05	0
2015-03-21	0	0	0	0	0.033	0
2015-03-22	0	0	0	0	0.025	0
2015-03-23	0	0	0	0	0.019	0
2015-03-24	0	0	0	0	0.027	0
2015-03-25	0	0	0	0	0.024	0
2015-03-26	0	0	0	0	0.013	0
2015-03-27	0	0	0	0	0.005	0
2015-03-28	0	0	0	0	0.001	0
2015-03-29	0	0	0	0	0.013	0
2015-03-30	0	0	0	0	0.006	0
2015-03-31	0	0	0	0	0.004	0
2015-04-01	0	0	0	0	0.001	0
2015-04-02	0	0	0	0	0.003	0
2015-04-03	0	0	0	0	0	0
2015-04-04	0	0	0	0	0	0
2015-04-05	0	0	0	0	0	0
2015-04-06	0	0	0	0	0	0
2015-04-07	0	0	0	0	0	0
2015-04-08	0	0	0	0	0	0
2015-04-09	0	0	0	0	0	0
2015-04-10	0	0	0	0	0	0
2015-04-11	0	0	0	0	0	0
2015-04-12	0	0	0	0	0	0
2015-04-13	0	0	0	0	0	0
2015-04-14	0	0	0	0	0	0
2015-04-15	0	0	0	0	0	0
2015-04-16	0	0	0	0	0	0
2015-04-17	0	0	0	0	0	0
2015-04-18	0	0	0	0	0	0
2015-04-19	0	0	0	0	0	0
2015-04-20	0	0	0	0	0	0
2015-04-21	0	0	0	0	0	0.004
2015-04-22	0	0	0	0	0	0.009
2015-04-23	0	0	0	0	0	0.009
2015-04-24	0	0	0	0	0	0.01
2015-04-25	0.119	0.037	0.223	0	0.001	0.004
2015-04-26	0.048	0.061	0.276	0	0	0
2015-04-27	0.003	0.025	0.145	0	0	0
2015-04-28	0	0.013	0.106	0	0	0
2015-04-29	0	0.009	0.074	0	0	0
2015-04-30	0	0.003	0.046	0	0	0
2015-05-01	0	0.001	0.041	0	0	0
2015-05-02	0	0.002	0.035	0	0	0
2015-05-03	0	0.001	0.031	0	0	0
2015-05-04	0	0	0.015	0	0	0
2015-05-05	0	0	0.007	0	0	0
2015-05-06	0	0.001	0.014	0.001	0.032	0.004
2015-05-07	0	0.001	0.023	0.001	0.079	0.007
2015-05-08	0	0	0.015	0.001	0.054	0.006
2015-05-09	0	0	0.008	0.001	0.048	0.005
2015-05-10	0	0.001	0.025	0.001	0.071	0.006
2015-05-11	0	0.008	0.132	0.001	0.209	0.004
2015-05-12	0	0.005	0.073	0.001	0.123	0.002
2015-05-13	0	0.004	0.048	0	0.094	0.003
2015-05-14	0	0.006	0.058	0	0.11	0.002
2015-05-15	0	0.003	0.041	0	0.101	0.002
2015-05-16	0	0.002	0.031	0	0.088	0.002
2015-05-17	0	0.001	0.027	0	0.102	0.003
2015-05-18	0	0	0.005	0	0.05	0.001
2015-05-19	0	0	0.002	0	0.042	0.001
